chunk_id,partial_order,chunk_size,resolution_size
822594,True,9,8
822795,True,4,3
822817,True,5,3
822834,manual,668,327
822867,False,42,19
822886,True,4,2
822920,manual,668,327
822923,True,6,3
822924,manual,13,12
822926,True,4,2
822928,manual,838,446
822931,True,6,3
822932,True,5,4
822934,True,10,9
822939,manual,468,234
822940,manual,576,310
822611,manual,334,165
822990,True,6,4
822612,True,16,5
823048,manual,475,242
822619,True,3,2
822621,True,5,3
822623,manual,471,239
823036,manual,260,135
822625,manual,583,310
823054,manual,663,327
822630,True,7,3
822636,True,5,2
822643,manual,7,7
822646,True,3,1
822647,True,4,2
823077,True,4,2
823081,True,4,2
823083,manual,8,9
823089,True,4,2
823096,manual,5,9
823101,manual,680,342
823176,manual,469,232
823272,True,3,2
823305,True,19,12
823323,manual,34,23
823341,manual,557,322
823458,True,11,5
823492,manual,671,320
823575,manual,467,236
823618,True,4,2
823621,manual,321,167
823763,True,4,2
823765,manual,467,236
823784,True,5,3
823786,manual,294,115
823787,True,5,1
823663,manual,342,169
823706,manual,6,8
823743,manual,295,157
823745,manual,466,236
823746,manual,49,28
823526,manual,475,239
823806,manual,455,237
823831,manual,469,232
823865,manual,579,303
823540,manual,674,329
823920,True,19,7
823923,True,10,4
823926,True,13,5
823927,manual,46,19
823932,False,22,22
823974,True,4,2
823981,manual,410,219
824024,manual,468,231
824087,manual,6,9
824088,True,8,8
824089,True,4,3
824094,manual,567,290
824122,manual,256,127
824246,True,6,4
824252,manual,79,80
824262,True,3,2
824267,True,3,2
824269,True,3,2
824271,True,3,2
824273,True,3,2
824275,True,8,5
824595,manual,229,118
824614,manual,300,151
824641,manual,574,317
824753,True,5,2
824760,True,4,2
824763,manual,383,194
824853,manual,200,87
824871,manual,4,13
824898,manual,130,61
824920,True,4,2
825092,manual,44,33
825111,True,3,2
825191,True,8,4
825196,manual,13,7
825200,True,4,2
825201,True,3,2
825202,True,3,2
825203,True,3,2
825204,True,2,1
825205,True,3,2
825206,True,3,2
825207,True,4,2
825208,True,3,2
825210,True,4,2
825211,True,3,2
825215,True,3,2
825216,True,3,2
825217,True,3,2
825218,True,4,3
825117,manual,431,210
825141,True,3,2
825143,True,262,133
825223,manual,1330,676
825234,True,3,2
825239,manual,387,194
825148,True,11,1
825247,True,5,2
825252,True,5,2
825232,manual,604,314
825255,True,4,2
825262,True,5,2
825263,True,6,2
825264,True,4,2
825265,True,4,2
825272,manual,914,441
825273,manual,1330,672
825157,True,4,2
825160,True,9,7
825161,True,9,7
825169,True,17,14
825301,True,15,9
825181,True,16,3
825186,True,9,3
825187,True,15,2
825321,True,4,2
825323,manual,511,258
825326,True,9,1
825328,True,3,1
825337,True,20,5
825338,True,5,4
825350,manual,13,10
825351,True,9,4
825398,True,5,2
825399,True,42,19
825401,True,57,6
825402,True,102,45
825406,True,4,2
825409,True,3,2
825424,True,4,2
825425,True,4,2
825432,True,9,6
825438,True,6,3
825439,True,6,3
825440,True,6,3
825441,True,6,3
825455,True,6,3
825456,True,8,5
825463,True,6,3
825361,True,5,2
825363,True,16,11
825383,True,5,2
825387,manual,3,9
825560,True,2,1
825635,True,3,2
825636,True,4,3
825637,True,6,3
825638,True,4,2
825639,manual,9,9
825549,True,3,1
825643,True,5,3
825644,True,4,3
825648,True,9,4
825649,True,3,2
825650,True,4,2
825652,True,26,16
825654,True,4,2
825661,True,3,1
825667,True,19,13
825601,manual,6,8
825677,True,5,3
825680,True,15,2
825602,True,3,2
825603,True,2,1
825609,True,4,3
825628,True,13,12
825708,manual,8,8
825709,True,9,7
825711,True,5,4
825715,True,4,2
825716,True,7,6
825717,True,3,1
825720,True,4,3
825721,True,5,2
825723,True,29,15
825824,True,3,1
825825,True,4,2
825827,True,4,2
825828,True,7,1
825833,True,13,6
825834,True,4,3
825836,True,2,1
825841,True,13,11
825846,True,7,3
825848,True,5,2
825849,True,4,2
825850,True,4,2
825851,True,5,2
825856,True,6,3
825727,True,4,3
825728,True,5,3
825735,manual,31,18
825760,True,3,1
825761,True,4,2
825763,True,4,2
825764,True,4,2
825765,True,4,2
825859,True,3,2
825860,True,3,1
825865,True,9,4
825766,True,4,2
825767,True,4,2
825768,True,4,2
825770,True,4,2
825771,manual,4,8
825772,True,4,2
825776,True,4,2
825887,True,6,3
825778,True,4,2
825779,True,2,1
825784,True,7,5
825789,True,4,1
825942,manual,3,8
825984,True,5,2
825964,manual,24,21
825798,True,3,2
825801,True,3,2
825972,True,18,8
825986,True,3,1
825988,True,6,1
825983,True,5,3
825998,manual,2,7
825999,True,3,1
826004,manual,9,8
826005,True,4,2
826006,manual,3,8
826022,True,5,2
826024,True,9,2
826354,True,10,9
826245,True,3,3
826029,True,2,1
826256,True,16,12
826361,True,3,2
826362,True,3,2
826365,True,10,6
826272,True,9,9
826273,True,10,10
826275,True,10,10
826286,True,4,2
826290,True,5,1
826292,True,9,7
826294,True,16,3
826298,True,4,2
826299,manual,22,12
826393,True,3,4
826394,True,13,5
826308,True,22,9
826396,True,37,15
826399,True,6,4
826404,True,4,2
826406,True,8,3
826322,manual,19,13
826323,manual,17,12
826328,True,3,2
826330,True,24,20
826043,True,4,3
826331,True,4,2
826338,True,10,9
826344,True,4,2
826347,True,3,2
826041,manual,14,8
826351,True,3,2
826352,True,3,2
826044,True,10,3
826425,True,2,1
826426,True,18,7
826430,manual,9,8
826443,True,10,2
826501,manual,37,36
826061,True,5,3
826530,True,4,2
826532,True,4,3
826494,True,4,2
826553,True,12,11
826554,True,13,2
826555,manual,109,20
826566,True,3,2
826664,True,2,1
826781,manual,4,10
826766,True,7,6
826795,True,14,13
826108,True,19,12
826802,True,2,1
826116,True,19,18
826806,True,4,2
826862,True,15,14
826126,True,8,3
826820,True,4,1
826948,False,49,29
826139,True,5,5
826978,True,10,3
826979,True,10,3
826980,True,10,3
826981,True,10,3
826982,manual,13,9
826983,True,6,3
826984,True,10,3
826141,True,11,3
826145,manual,4,8
826146,True,4,2
826149,True,6,3
826159,True,4,3
827175,True,4,2
826169,True,3,1
826170,True,9,4
826182,True,9,7
826185,True,13,2
826194,True,42,25
826211,True,2,1
826213,True,12,4
827522,True,2,1
827519,True,15,8
828196,True,7,6
828297,True,3,1
828244,True,9,6
828254,manual,7,10
828412,manual,2,8
828454,True,35,14
828602,manual,50,35
828694,manual,47,31
828698,manual,6,9
828699,True,4,1
828700,True,7,2
828701,True,13,6
828841,manual,16,16
829096,manual,24,7
829098,True,4,2
829100,manual,4,8
829101,True,3,2
829841,True,5,3
829273,True,6,3
829274,True,5,3
829872,manual,13,13
829894,True,9,8
829895,True,15,13
831200,True,7,5
831202,True,24,13
831203,True,13,9
831489,manual,6,9
831568,manual,70,56
831720,True,18,10
831721,True,5,4
831722,True,3,2
831723,manual,15,11
832416,manual,1,8
832428,manual,147,80
832867,manual,59,32
832869,manual,5,8
832872,True,21,15
832849,manual,19,19
832853,True,3,2
832878,manual,10,10
832879,True,7,4
832896,True,21,15
832886,True,7,6
832909,True,10,7
832915,True,5,4
832919,True,3,2
832926,True,9,8
833278,True,12,7
833328,True,6,4
833329,True,8,5
834555,manual,2,7
834556,True,26,19
835154,True,2,1
835219,True,11,5
835236,manual,3,8
835242,True,5,4
835341,manual,26,18
835358,True,16,11
836063,manual,86,78
836070,True,22,1
836082,True,6,3
836363,True,16,13
836390,True,4,2
836391,True,7,4
836392,True,8,4
836393,True,7,4
836399,True,4,2
836487,True,7,5
836686,manual,1,10
836707,manual,3,8
836689,manual,9,11
836708,manual,3,10
836734,True,7,3
836737,manual,6,8
836739,manual,8,10
836740,True,10,5
836741,True,6,3
837036,True,25,5
837041,manual,21,27
837037,True,40,24
837052,True,20,11
837053,True,12,7
837054,manual,56,52
837051,True,24,21
837092,True,2,1
837093,manual,39,31
837174,True,6,4
837196,True,9,5
837197,True,5,2
837198,True,5,2
837202,True,6,1
837188,manual,11,11
837205,manual,6,11
837289,True,2,1
837256,True,7,6
837338,True,2,1
837345,True,11,2
837278,True,10,3
837282,manual,8,7
837394,True,3,1
837395,True,2,1
837717,True,10,6
837731,True,31,30
837732,manual,10,15
837704,True,2,1
837736,True,4,2
837741,True,5,4
837748,True,4,3
837783,True,5,4
837901,True,3,2
838342,True,9,7
838197,True,5,4
838379,True,50,6
838394,True,50,5
838529,True,10,2
839018,manual,9,17
839066,True,18,11
839139,True,4,3
839140,True,22,19
839302,True,4,3
839303,True,14,13
839368,True,22,17
839454,True,6,6
839525,manual,17,19
839526,True,4,1
839529,True,7,6
839864,True,5,3
839869,True,11,9
840196,True,10,6
840197,manual,6,10
840233,True,6,5
840241,True,3,1
840206,True,2,1
840207,True,14,5
840208,True,10,4
840211,True,22,15
840307,True,2,1
840404,True,3,1
840410,manual,8,10
840411,True,2,1
840412,True,8,5
840445,True,4,1
840556,True,11,4
840564,True,19,8
840466,True,23,22
840538,True,17,16
840590,True,4,3
840573,True,22,21
840608,True,12,9
840667,True,24,1
840773,True,5,3
840777,manual,5,8
840783,manual,53,39
840679,True,19,17
840698,True,6,4
840699,manual,23,19
840801,True,48,27
840900,True,3,2
840902,False,14,10
840904,True,42,41
840850,manual,44,12
840907,True,2,1
840919,True,5,2
840920,True,41,20
840936,True,4,2
840942,True,33,9
840973,True,6,3
840974,True,5,3
840976,True,3,2
840949,True,39,17
840980,True,5,4
840983,True,4,1
840962,manual,5,8
840963,True,5,2
840966,True,5,2
840967,True,5,2
840968,True,5,2
840969,True,5,2
840972,True,8,4
841002,True,20,19
841029,True,4,2
841060,True,6,3
841063,True,77,46
841082,True,3,1
841083,True,3,1
841133,manual,12,14
841169,True,21,4
841170,True,4,1
841179,True,12,9
841174,True,6,4
841202,True,7,4
841475,True,4,1
841517,True,7,5
841802,True,9,5
841970,True,4,2
841831,True,3,1
841832,True,5,4
842532,manual,41,30
842546,True,23,6
842547,True,2,1
842548,True,6,2
841932,True,9,7
841933,True,16,7
842561,True,14,7
842563,True,4,2
842575,True,6,5
842576,True,8,5
842111,True,18,14
842894,manual,31,14
842589,True,6,5
842896,manual,122,74
843121,True,5,4
843135,True,3,1
843136,True,3,1
843139,True,12,9
842914,True,5,4
842915,True,4,3
842916,True,44,8
842920,True,4,2
842926,True,10,9
842942,True,3,1
842943,True,4,1
842945,True,2,1
843348,True,4,2
844067,True,4,2
844124,True,17,12
844125,manual,13,16
844126,True,6,3
844680,True,68,6
844681,True,11,6
844684,True,10,7
844701,True,4,2
844174,True,16,12
844175,True,11,9
844184,True,53,32
846833,True,6,3
846834,True,8,2
846703,True,8,3
846708,True,49,35
846734,True,7,6
847837,True,4,3
851642,manual,21,23
851643,True,3,2
853748,manual,14,13
853959,True,9,5
854823,True,7,5
854250,True,11,6
855404,True,31,18
854919,True,4,3
854920,manual,14,16
854923,manual,15,20
855904,True,9,2
855947,True,15,10
855980,manual,24,23
855990,True,7,6
855932,True,4,1
855933,True,3,1
856484,True,9,6
881421,True,6,3
882581,True,4,3
882780,True,9,5
903809,True,4,1
903818,True,2,1
903819,manual,8,9
905604,True,2,1
909304,manual,45,31
909846,True,14,2
917283,manual,33,21
917742,manual,38,12
917787,True,10,7
917881,manual,87,51
917785,True,4,2
917998,True,10,5
917999,True,7,3
918001,True,4,2
918002,False,221,222
918004,True,4,2
918009,True,4,2
918010,True,4,2
917990,True,4,2
918942,True,17,8
918951,True,12,10
918953,manual,278,147
918954,manual,7,11
918961,manual,13,13
918962,True,10,7
918975,True,5,2
918994,True,19,16
919000,manual,308,160
919001,manual,219,115
919003,True,3,1
919010,manual,288,152
919014,manual,279,147
919015,True,5,1
919658,manual,60,12
919660,True,2,1
919663,True,11,6
919019,True,4,1
919672,True,10,7
919692,True,4,2
919064,manual,816,410
918711,manual,2635,1341
919739,manual,5462,2743
919801,True,3,2
919815,True,6,1
919910,True,6,5
919936,manual,11,17
919937,True,5,5
919938,True,7,6
919941,True,12,7
919961,True,13,12
919526,True,3,2
920113,manual,110,61
919858,True,5,3
919864,True,6,4
920340,True,25,1
919884,manual,8,9
919885,True,8,5
921276,True,30,15
919887,True,14,13
919888,True,14,12
921170,True,8,4
919881,manual,99,100
921174,True,13,9
921178,True,4,3
921184,True,10,9
921187,True,48,47
921200,True,10,7
921358,True,4,3
921209,True,2,1
921383,True,2,1
921390,True,4,2
921714,True,4,3
921781,True,25,17
921393,True,6,4
921399,True,3,1
921401,True,4,3
921807,True,14,13
921410,True,2,1
921810,manual,2,8
921815,manual,6,8
921412,True,8,7
921817,True,4,2
921821,True,5,3
921438,True,22,13
921405,True,77,44
921999,manual,53,33
922181,True,19,8
922184,True,15,7
922228,True,3,2
922158,True,22,12
922161,True,4,2
922162,True,4,2
921481,True,4,4
922238,manual,37,28
922258,True,5,3
922276,True,5,2
922291,manual,130,34
922308,manual,49,12
922417,True,4,3
922377,True,17,10
922553,True,6,2
922556,True,75,33
922563,True,2,1
922601,True,13,12
922606,True,7,4
922608,True,6,4
922609,True,6,4
922812,True,4,4
922813,True,4,4
922783,True,13,5
922864,True,4,1
922870,manual,735,358
922906,True,6,5
922928,manual,1223,616
922930,True,3,1
923372,True,15,12
922942,manual,545,285
923011,manual,228,126
923797,True,10,1
923731,True,12,9
924137,True,5,4
924148,True,8,4
924172,manual,209,168
924235,True,3,2
924237,True,20,19
924243,True,45,11
924493,True,14,2
924496,True,24,5
924702,True,6,2
924708,True,10,3
925214,True,11,6
925216,manual,188,112
925255,manual,235,116
925574,manual,1965,1016
925760,manual,1715,864
926121,manual,1275,634
926252,manual,571,298
926345,manual,736,376
926403,manual,524,331
924658,True,2,1
923734,True,8,1
923760,manual,9,11
923749,True,12,3
924679,True,9,8
924688,True,3,2
924875,True,15,15
925136,True,6,3
925322,manual,8,7
925833,True,12,3
925862,manual,403,214
925562,True,5,4
925427,manual,15,14
925482,True,33,20
926175,True,8,6
926030,True,4,3
926048,True,17,6
926053,True,3,2
926055,True,7,3
926063,True,10,4
926176,True,7,6
926177,True,3,2
926293,manual,32,11
926375,True,8,5
926535,True,20,14
926537,True,9,2
926559,manual,6,8
926596,True,25,11
926604,True,4,3
926606,True,26,22
926392,manual,6,9
926602,True,4,3
926616,True,5,2
926652,manual,29,7
926695,manual,829,423
926870,True,4,2
926663,True,2,1
926680,True,15,5
926687,True,9,2
926699,manual,24,22
926889,True,4,1
926704,True,13,7
926717,manual,41,36
926929,manual,41,18
926729,True,20,6
926734,True,10,3
926745,True,8,6
926783,True,3,2
926787,manual,29,11
926799,True,3,2
926810,True,14,7
926811,True,8,4
926812,manual,2,8
926813,True,4,2
926814,True,4,2
926818,True,4,2
926825,True,4,2
926827,True,15,9
926828,True,4,2
926837,manual,21,24
926852,True,8,6
926836,True,2,1
926838,True,5,2
926954,True,6,4
926969,True,2,1
926971,True,3,2
926972,True,3,2
926979,True,4,3
926984,True,12,11
926989,manual,12,12
926992,True,2,1
927034,True,4,2
927041,True,54,45
927044,manual,13,15
927056,manual,4,8
927059,manual,19,14
927062,True,4,2
927148,True,2,1
927173,manual,10,8
927375,manual,654,234
927177,manual,14,17
927188,True,4,2
927206,True,7,2
927527,True,2,1
927215,True,3,1
927536,False,961,528
927597,manual,2406,1250
927971,manual,57,13
927698,True,4,2
927709,True,4,2
928582,manual,40,12
928587,manual,71,53
928074,manual,47,30
927918,manual,9,11
928127,True,17,14
928167,True,36,11
928371,True,12,6
928177,True,4,3
928397,True,8,6
928327,manual,20,17
928690,True,3,2
928706,manual,332,336
928511,True,14,10
928516,True,25,16
928816,manual,21,19
928879,manual,10,15
929187,True,12,10
929211,manual,20,8
929266,True,22,6
929284,True,13,9
929289,True,13,9
929292,manual,16,13
929295,True,16,7
929300,True,9,2
929307,True,56,29
929315,True,8,4
929319,True,18,11
929341,manual,13,8
929449,True,11,10
929370,True,3,2
929373,True,7,3
929380,True,7,2
929408,True,10,7
929418,True,35,34
928982,manual,13,10
929025,True,4,3
929098,True,341,204
929523,True,75,74
929577,True,22,11
929587,manual,37,20
929598,True,11,7
929680,True,3,2
929682,True,3,2
929461,True,6,3
929700,False,181,141
929696,True,4,2
929467,True,7,3
929589,manual,14,12
929723,True,10,4
929600,manual,33,48
929726,True,8,5
929608,True,9,8
929659,True,28,27
929665,True,232,232
929690,True,35,33
929742,True,3,2
929512,True,9,3
929890,manual,115,117
929848,manual,15,17
929873,True,4,3
930562,True,17,3
930597,True,5,4
931183,False,18,15
931233,True,6,5
931554,True,4,2
931558,True,13,4
931955,manual,656,328
931868,manual,62,27
931648,True,16,10
931991,True,10,4
931994,True,21,10
932003,True,6,1
932009,True,7,6
932012,True,11,2
932021,True,5,5
932033,manual,45,48
932046,True,7,5
932059,True,4,3
932060,True,6,1
932063,True,4,2
932155,True,3,2
932159,True,12,9
932187,True,6,5
932286,True,3,2
932296,True,11,5
932307,True,4,2
932348,True,13,7
932353,True,4,2
932354,True,4,2
932467,True,28,8
932489,True,2,1
932491,True,11,8
932498,True,3,2
932503,True,3,2
932508,True,2,1
932509,True,5,4
932086,True,2,1
932178,True,37,36
932186,True,4,2
932179,True,6,3
932180,True,6,4
932562,True,156,149
932561,True,7,2
932253,True,12,10
932300,True,3,1
932303,manual,93,61
932318,True,6,1
932326,True,23,7
932385,manual,15,8
932410,manual,7,10
932422,True,13,11
932473,True,4,2
932482,manual,272,136
932510,manual,349,173
932523,manual,13,14
932557,True,8,3
932560,manual,7,13
932565,True,3,2
932570,True,4,2
932572,True,4,2
932574,True,4,2
932575,True,7,5
932578,True,4,3
932588,True,4,2
932589,True,14,10
932591,True,5,5
932593,True,6,3
932609,True,2,1
932611,True,20,5
932615,manual,2,8
932681,True,9,7
932684,True,2,1
932608,True,6,1
932619,True,12,8
932636,True,4,2
932638,True,6,5
932643,manual,5,11
932654,manual,5,10
932662,True,19,12
932664,True,35,18
932668,True,7,2
932671,True,10,2
932676,True,36,24
932767,manual,42,26
932624,True,4,2
932722,True,13,5
932727,True,13,5
932732,True,4,2
932743,True,11,8
932746,True,11,8
932755,True,2,1
932759,manual,27,17
932763,True,13,11
932769,True,15,12
932841,True,2,1
932829,True,4,2
932782,True,10,8
932787,True,8,7
932790,True,8,7
932830,True,6,1
932832,True,5,2
932835,True,7,5
932791,True,82,48
932836,True,64,32
932802,True,4,2
932804,True,4,2
933127,True,2,1
932859,True,5,2
933147,True,2,1
933161,True,19,11
932868,True,20,11
933171,True,12,5
933177,True,12,5
933181,True,16,6
933189,True,11,4
932872,True,15,11
933201,True,8,3
933203,True,7,2
933231,True,9,3
932954,True,7,3
932958,True,4,2
932961,True,6,2
932963,True,5,3
933313,True,7,2
933330,True,22,6
933351,True,7,2
932971,True,4,3
933422,True,5,2
932981,True,6,5
932882,True,7,4
932885,True,34,18
932901,True,4,2
932921,True,3,2
932928,True,10,8
932930,manual,9,11
932932,True,3,2
932876,True,5,3
932878,True,5,3
932880,True,5,3
932877,True,4,1
932879,True,3,1
932952,True,3,2
932956,True,7,3
932960,True,9,5
932964,True,7,3
932959,True,2,1
932962,True,9,6
932977,True,14,11
932982,True,9,7
933005,True,25,5
933016,True,4,2
933018,True,4,2
933021,True,3,2
932988,True,3,2
932995,False,44,43
933004,True,8,7
933006,True,5,2
933010,True,12,10
933002,True,4,2
933003,True,4,2
933026,True,4,1
933031,True,4,2
933035,True,3,1
933071,True,4,2
933081,True,4,2
933038,True,4,3
933061,True,4,3
933032,True,3,1
933057,manual,33,16
933084,True,6,2
933100,True,37,4
933104,True,8,2
933105,True,8,2
933109,manual,12,15
933129,True,3,2
933124,True,5,3
933204,True,4,3
933219,manual,53,46
933230,True,4,2
933236,manual,6,11
933250,True,4,3
933255,True,7,5
933269,True,24,13
933284,True,3,3
933299,manual,12,12
933303,True,10,5
933301,True,6,3
933332,manual,37,10
933312,True,11,9
933349,True,4,2
933369,True,3,2
933372,True,3,2
933374,True,3,2
933391,True,6,7
933434,True,16,4
933439,True,2,1
933410,True,4,3
933437,True,8,8
933490,True,3,2
933505,True,4,3
933508,manual,1,7
933514,True,3,2
933555,True,3,2
933566,True,4,2
