chunk_id,has_duplication,chunk_size,resolution_size
823458,False,18,6
823492,False,673,320
823575,False,471,231
823618,False,11,3
823621,False,324,165
823763,False,11,3
823765,False,471,233
823784,False,12,4
823786,False,295,115
823787,False,12,2
823663,False,352,167
823706,False,13,4
823743,False,297,155
823745,False,471,233
823746,False,56,25
823526,False,476,239
823806,False,456,237
823831,False,472,231
823865,False,585,303
823540,False,675,329
823920,False,26,8
823923,False,17,5
823926,False,20,6
823927,False,56,14
823932,False,29,23
823974,False,11,3
823981,False,418,217
824024,False,475,231
824087,False,13,5
824088,False,15,9
824089,False,11,4
824094,,573,287
824122,False,260,124
824246,False,13,5
824252,False,88,75
824262,False,10,3
824267,False,10,3
824269,False,10,3
824271,False,10,3
824273,False,10,3
824275,False,15,6
824595,False,238,116
824614,False,304,151
824641,False,578,316
824753,False,12,3
824760,False,11,3
824763,False,388,192
824853,False,204,84
824871,False,15,8
824898,False,135,61
824920,False,11,3
825092,False,49,33
825111,False,10,3
825191,False,15,5
825196,False,18,3
825200,False,11,3
825201,False,10,3
825202,False,10,3
825203,False,10,3
825204,False,9,2
825205,False,10,3
825206,False,10,3
825207,False,11,3
825208,False,10,3
825210,False,11,3
825211,False,10,3
825215,False,10,3
825216,False,10,3
825217,False,10,3
825218,False,11,4
825117,False,436,206
825141,False,10,3
825143,False,264,134
825223,False,1333,676
825234,False,10,3
825239,False,388,194
825148,False,18,2
825247,False,12,3
825252,False,12,3
825232,False,605,314
825255,False,11,3
825262,False,12,3
825263,False,13,3
825264,False,11,3
825265,False,11,3
825272,False,916,441
825273,False,1331,672
825157,False,11,3
825160,False,16,8
825161,False,16,8
825169,False,24,15
825301,False,22,10
825181,False,23,4
825186,False,16,4
825187,False,23,3
825321,False,11,3
825323,False,513,256
825326,False,16,2
825328,False,10,2
825337,False,27,6
825338,False,12,5
825350,False,22,5
825351,False,16,5
825398,False,12,3
825399,False,49,20
825401,False,64,7
825402,False,109,46
825406,False,11,3
825409,False,10,3
825424,False,11,3
825425,False,11,3
825432,False,16,7
825438,False,13,4
825439,False,12,4
825440,False,13,4
825441,False,12,4
825455,False,13,4
825456,False,16,6
825463,False,13,4
825361,False,12,3
825363,False,23,12
825383,False,12,3
825387,False,11,4
825560,False,9,2
825635,False,10,3
825636,False,11,4
825637,False,13,4
825638,False,11,3
825639,False,17,4
825549,False,10,2
825643,False,12,4
825644,False,11,4
825648,False,16,5
825649,False,10,3
825650,False,11,3
825652,False,30,17
825654,False,11,3
825661,False,10,2
825667,False,26,14
825601,False,13,4
825677,False,12,4
825680,False,22,3
825602,False,10,3
825603,False,9,2
825609,False,11,4
825628,False,20,13
825708,False,16,3
825709,False,16,8
825711,False,12,5
825715,False,11,3
825716,False,14,7
825717,False,10,2
825720,False,11,4
825721,False,12,3
825723,False,36,16
825824,False,10,2
825825,False,11,3
825827,False,11,3
825828,False,14,2
825833,False,20,7
825834,False,11,4
825836,False,9,2
825841,False,20,12
825846,False,14,4
825848,False,12,3
825849,False,11,3
825850,False,11,3
825851,False,12,3
825856,False,13,4
825727,False,11,4
825728,False,12,4
825735,False,38,14
825760,False,10,2
825761,False,11,3
825763,False,11,3
825764,False,11,3
825765,False,11,3
825859,False,10,3
825860,False,10,2
825865,False,16,5
825766,False,11,3
825767,False,11,3
825768,False,11,3
825770,False,11,3
825771,False,11,3
825772,False,11,3
825776,False,11,3
825887,False,13,4
825778,False,11,3
825779,False,9,2
825784,False,14,6
825789,False,11,2
825942,False,10,3
825984,False,12,3
825964,False,31,16
825798,False,10,3
825801,False,10,3
825972,False,25,9
825986,False,10,2
825988,False,13,2
825983,False,12,4
825998,False,9,3
825999,False,10,2
826004,False,19,3
826005,False,11,3
826006,False,10,3
826022,False,12,3
826024,False,16,3
826354,False,17,10
826245,False,10,4
826029,False,9,2
826256,False,23,13
826361,False,10,3
826362,False,10,3
826365,False,17,7
826272,False,16,10
826273,False,17,11
826275,False,17,11
826286,False,11,3
826290,False,12,2
826292,False,16,8
826294,False,23,4
826298,False,11,3
826299,False,27,8
826393,False,10,5
826394,False,20,6
826308,False,28,10
826396,False,44,16
826399,False,13,5
826404,False,11,3
826406,False,15,4
826322,False,24,9
826323,False,22,8
826328,False,10,3
826330,False,31,21
826043,False,11,4
826331,False,11,3
826338,False,17,10
826344,False,11,3
826347,False,10,3
826041,False,22,3
826351,False,10,3
826352,False,10,3
826044,False,17,4
826425,False,9,2
826426,False,25,8
826430,False,17,3
826443,False,17,3
826501,False,45,31
826061,False,12,4
826530,False,11,3
826532,False,11,4
826494,False,11,3
826553,False,19,12
826554,False,20,3
826555,False,114,16
826566,False,10,3
826664,False,9,2
826781,False,12,5
826766,False,14,7
826795,False,21,14
826108,False,26,13
826802,False,9,2
826116,False,26,19
826806,False,11,3
826862,False,22,15
826126,False,15,4
826820,False,11,2
826948,False,56,30
826139,False,12,6
826978,False,17,4
826979,False,17,4
826980,False,17,4
826981,False,17,4
826982,False,17,6
826983,False,13,4
826984,False,17,4
826141,False,18,4
826145,False,11,3
826146,False,11,3
826149,False,13,4
826159,False,11,4
827175,False,11,3
826169,False,10,2
826170,False,16,5
826182,False,16,8
826185,False,20,3
826194,False,49,26
826211,False,9,2
826213,False,19,5
827522,False,9,2
827519,False,22,9
828196,False,14,7
828297,False,10,2
828244,False,16,7
828254,False,14,5
828412,False,10,3
828454,False,42,15
828602,False,57,30
828694,False,52,29
828698,False,13,4
828699,False,11,2
828700,False,14,3
828701,False,20,7
828841,False,23,11
829096,False,31,2
829098,False,11,3
829100,False,11,3
829101,False,10,3
829841,False,12,4
829273,False,13,4
829274,False,12,4
829872,False,22,8
829894,False,16,9
829895,False,22,14
831200,False,14,6
831202,False,31,14
831203,False,20,10
831489,False,13,9
831568,False,77,51
831720,False,25,11
831721,False,12,5
831722,False,10,3
831723,False,21,6
832416,False,22,3
832428,False,152,76
832867,False,66,28
832869,False,11,3
832872,False,28,16
832849,False,29,14
832853,False,10,3
832878,False,14,7
832879,False,14,5
832896,False,28,16
832886,False,14,7
832909,False,17,8
832915,False,12,5
832919,False,10,3
832926,False,16,9
833278,False,19,8
833328,False,13,5
833329,False,15,6
834555,False,9,2
834556,False,33,20
835154,False,9,2
835219,False,18,6
835236,False,10,6
835242,False,12,5
835341,False,33,13
835358,False,23,12
836063,False,94,73
836070,False,29,2
836082,False,13,4
836363,False,23,14
836390,False,11,3
836391,False,14,5
836392,False,15,5
836393,False,14,5
836399,False,11,3
836487,False,14,6
836686,False,20,5
836707,False,10,3
836689,False,16,6
836708,False,27,5
836734,False,14,4
836737,False,10,5
836739,False,15,6
836740,False,17,6
836741,False,13,4
837036,False,32,6
837041,False,29,22
837037,False,47,25
837052,False,27,12
837053,False,19,8
837054,False,63,47
837051,False,31,22
837092,False,9,2
837093,False,46,27
837174,False,13,5
837196,False,16,6
837197,False,12,3
837198,False,12,3
837202,False,13,2
837188,False,20,6
837205,False,13,6
837289,False,9,2
837256,False,14,7
837338,False,9,2
837345,False,18,3
837278,False,17,4
837282,False,15,5
837394,False,10,2
837395,False,9,2
837717,False,17,7
837731,False,38,31
837732,False,17,10
837704,False,9,2
837736,False,11,3
837741,False,12,5
837748,False,11,4
837783,False,12,5
837901,False,10,3
838342,False,16,8
838197,False,12,5
838379,False,57,7
838394,False,57,6
838529,False,17,3
839018,False,43,12
839066,False,25,12
839139,False,11,4
839140,False,29,20
839302,False,11,4
839303,False,21,14
839368,False,29,18
839454,False,13,7
839525,False,22,14
839526,False,11,2
839529,False,15,7
839864,False,12,4
839869,False,18,10
840196,False,17,7
840197,False,13,5
840233,False,13,6
840241,False,10,2
840206,False,9,2
840207,False,21,6
840208,False,17,5
840211,False,29,16
840307,False,9,2
840404,False,10,2
840410,False,15,7
840411,False,9,2
840412,False,15,6
840445,False,11,2
840556,False,18,5
840564,False,26,9
840466,False,30,23
840538,False,24,17
840590,False,11,4
840573,False,29,22
840608,False,19,10
840667,False,31,2
840773,False,12,4
840777,False,12,3
840783,False,60,34
840679,False,26,18
840698,False,13,5
840699,False,30,14
840801,False,55,28
840900,False,10,3
840902,False,21,11
840904,False,49,42
840850,False,51,8
840907,False,9,2
840919,False,12,3
840920,False,48,21
840936,False,11,3
840942,False,40,10
840973,False,13,4
840974,False,12,4
840976,False,10,3
840949,False,46,18
840980,False,12,5
840983,False,11,2
840962,False,12,3
840963,False,12,3
840966,False,12,3
840967,False,12,3
840968,False,12,3
840969,False,12,3
840972,False,15,5
841002,False,27,20
841029,False,11,3
841060,False,13,4
841063,False,84,47
841082,False,10,2
841083,False,10,2
841133,False,19,12
841169,False,28,5
841170,False,11,2
841179,False,19,10
841174,False,13,5
841202,False,14,5
841475,False,11,2
841517,False,14,6
841802,False,16,6
841970,False,11,3
841831,False,10,2
841832,False,12,5
842532,False,48,26
842546,False,30,7
842547,False,9,2
842548,False,13,3
841932,False,16,8
841933,False,23,8
842561,False,21,8
842563,False,11,3
842575,False,13,6
842576,False,15,6
842111,False,25,15
842894,False,38,11
842589,False,13,6
842896,False,129,69
843121,False,12,5
843135,False,10,2
843136,False,10,2
843139,False,19,10
842914,False,12,5
842915,False,11,4
842916,False,51,9
842920,False,11,3
842926,False,17,10
842942,False,10,2
842943,False,11,2
842945,False,9,2
843348,False,11,3
844067,False,11,3
844124,False,24,13
844125,False,20,13
844126,False,13,4
844680,False,75,7
844681,False,18,7
844684,False,17,8
844701,False,11,3
844174,False,23,13
844175,False,18,10
844184,False,60,33
846833,False,13,4
846834,False,15,3
846703,False,15,4
846708,False,56,36
846734,False,14,7
847837,False,11,4
851642,False,28,18
851643,False,10,3
853748,False,21,9
853959,False,16,6
854823,False,14,6
854250,False,18,7
855404,False,38,19
854919,False,11,4
854920,False,21,16
854923,False,22,15
855904,False,16,3
855947,False,22,11
855980,False,31,18
855990,False,14,7
855932,False,11,2
855933,False,10,2
856484,False,16,7
881421,False,13,4
882581,False,11,4
882780,False,16,6
903809,False,11,2
903818,False,9,2
903819,False,15,6
905604,False,9,2
909304,False,52,30
909846,False,21,3
917283,False,40,18
917742,False,43,7
917787,False,17,8
917881,False,95,46
917785,False,11,3
917998,False,17,6
917999,False,14,4
918001,False,11,3
918002,False,227,223
918004,False,11,3
918009,False,11,3
918010,False,11,3
917990,False,11,3
918942,False,24,9
918951,False,19,11
918953,False,284,143
918954,False,15,6
918961,False,18,9
918962,False,17,8
918975,False,12,3
918994,False,26,17
919000,False,314,156
919001,False,222,111
919003,False,10,2
919010,False,294,147
919014,False,286,142
919015,False,12,2
919658,False,75,7
919660,False,9,2
919663,False,18,7
919019,False,11,2
919672,False,17,8
919692,False,11,3
919064,False,819,406
918711,False,2642,1338
919739,False,5483,2740
919801,False,10,3
919815,False,13,2
919910,False,13,6
919936,False,19,12
919937,False,12,6
919938,False,14,7
919941,False,19,8
919961,False,20,13
919526,False,10,3
920113,False,117,58
919858,False,12,4
919864,False,13,5
920340,False,32,2
919884,False,14,4
919885,False,15,6
921276,False,37,16
919887,False,21,14
919888,False,21,13
921170,False,15,5
919881,False,106,95
921174,False,20,10
921178,False,11,4
921184,False,17,10
921187,False,55,48
921200,False,17,8
921358,False,11,4
921209,False,9,2
921383,False,9,2
921390,False,11,3
921714,False,11,4
921781,False,32,18
921393,False,13,5
921399,False,10,2
921401,False,11,4
921807,False,21,14
921410,False,9,2
921810,False,20,3
921815,False,14,3
921412,False,15,8
921817,False,11,3
921821,False,12,4
921438,False,29,14
921405,False,84,45
921999,False,59,28
922181,False,24,9
922184,False,22,8
922228,False,10,3
922158,False,29,13
922161,False,11,3
922162,False,11,3
921481,False,11,5
922238,False,44,23
922258,False,12,4
922276,False,12,3
922291,False,137,29
922308,False,56,8
922417,False,11,4
922377,False,24,11
922553,False,13,3
922556,False,82,34
922563,False,9,2
922601,False,20,13
922606,False,14,5
922608,False,13,5
922609,False,13,5
922812,False,11,5
922813,False,11,5
922783,False,20,6
922864,False,11,2
922870,False,741,354
922906,False,12,6
922928,False,1228,612
922930,False,10,2
923372,False,22,13
922942,False,551,280
923011,False,233,121
923797,False,17,2
923731,False,19,10
924137,False,12,5
924148,False,15,5
924172,False,215,163
924235,False,10,3
924237,False,27,20
924243,False,50,12
924493,False,21,3
924496,False,31,6
924702,False,13,3
924708,False,17,4
925214,False,18,7
925216,False,195,108
925255,False,236,114
925574,False,1967,1013
925760,False,1716,862
926121,False,1276,632
926252,False,572,298
926345,False,737,374
926403,False,526,329
924658,False,9,2
923734,False,15,2
923760,False,16,7
923749,False,19,4
924679,False,16,9
924688,False,10,3
924875,False,22,16
925136,False,13,4
925322,False,16,2
925833,False,18,4
925862,False,408,210
925562,False,12,5
925427,False,22,10
925482,False,40,21
926175,False,15,7
926030,False,11,4
926048,False,24,7
926053,False,10,3
926055,False,14,4
926063,False,17,5
926176,False,14,7
926177,False,10,3
926293,False,40,6
926375,False,15,6
926535,False,27,15
926537,False,16,3
926559,False,13,5
926596,False,32,12
926604,False,11,4
926606,False,32,23
926392,False,11,4
926602,False,11,4
926616,False,12,3
926652,False,36,2
926695,False,830,421
926870,False,11,3
926663,False,9,2
926680,False,22,6
926687,False,16,3
926699,False,29,18
926889,False,11,2
926704,False,20,8
926717,False,49,31
926929,False,46,13
926729,False,27,7
926734,False,17,4
926745,False,15,7
926783,False,9,3
926787,,35,8
926799,False,10,3
926810,False,21,8
926811,False,15,5
926812,False,19,3
926813,False,11,3
926814,False,11,3
926818,False,11,3
926825,False,11,3
926827,False,22,10
926828,False,11,3
926837,False,28,19
926852,False,15,7
926836,False,9,2
926838,False,12,3
926954,False,13,5
926969,False,9,2
926971,False,10,3
926972,False,10,3
926979,False,11,4
926984,False,19,12
926989,False,19,7
926992,False,9,2
927034,False,11,3
927041,False,61,46
927044,False,20,11
927056,False,11,3
927059,False,30,9
927062,False,11,3
927148,False,9,2
927173,False,14,5
927375,False,663,230
927177,False,19,12
927188,False,11,3
927206,False,14,3
927527,False,9,2
927215,False,10,2
927536,False,967,529
927597,False,2444,1245
927971,False,62,9
927698,False,11,3
927709,False,11,3
928582,False,47,8
928587,False,76,49
928074,False,55,25
927918,False,16,6
928127,False,24,15
928167,False,44,12
928371,False,19,7
928177,False,11,4
928397,False,15,7
928327,False,27,12
928690,False,10,3
928706,False,339,331
928511,False,21,11
928516,False,32,17
928816,False,28,15
928879,False,17,10
929187,False,19,11
929211,False,28,3
929266,False,29,7
929284,False,20,10
929289,False,20,10
929292,False,22,8
929295,False,23,8
929300,False,16,3
929307,False,63,30
929315,False,15,5
929319,False,25,12
929341,False,20,3
929449,False,18,11
929370,False,10,3
929373,False,13,4
929380,False,14,3
929408,False,17,8
929418,False,39,35
928982,False,20,6
929025,False,11,4
929098,False,348,205
929523,False,79,75
929577,False,29,12
929587,False,44,15
929598,False,18,8
929680,False,10,3
929682,False,10,3
929461,False,13,4
929700,False,188,142
929696,False,11,3
929467,False,14,4
929589,False,19,7
929723,False,17,5
929600,False,121,43
929726,False,15,6
929608,False,16,9
929659,False,35,28
929665,False,236,233
929690,False,39,34
929742,False,10,3
929512,False,16,4
929890,False,121,113
929848,False,20,12
929873,False,11,4
930562,False,24,4
930597,False,12,5
931183,False,25,16
931233,False,13,6
931554,False,11,3
931558,False,20,5
931955,False,657,328
931868,False,67,23
931648,False,23,11
931991,False,17,5
931994,False,28,11
932003,False,13,2
932009,False,14,7
932012,False,18,3
932021,False,12,6
932033,False,51,43
932046,False,14,6
932059,False,11,4
932060,False,13,2
932063,False,11,3
932155,False,10,3
932159,False,19,10
932187,False,13,6
932286,False,10,3
932296,False,18,6
932307,False,11,3
932348,False,20,8
932353,False,11,3
932354,False,11,3
932467,False,35,9
932489,False,9,2
932491,False,18,9
932498,False,10,3
932503,False,10,3
932508,False,9,2
932509,False,12,5
932086,False,9,2
932178,False,44,37
932186,False,11,3
932179,False,13,4
932180,False,13,5
932562,False,163,150
932561,False,14,3
932253,False,18,11
932300,False,10,2
932303,False,98,57
932318,False,13,2
932326,False,30,8
932385,False,22,5
932410,False,13,7
932422,False,20,12
932473,False,10,3
932482,False,274,134
932510,False,352,173
932523,False,20,9
932557,False,15,4
932560,False,14,9
932565,False,10,3
932570,False,11,3
932572,False,11,3
932574,False,11,3
932575,False,14,6
